hinglish,hinglish_dev,english,english_pred
@scratchysingh mera shraddha kapoor ke saath banao na :'(,@स्क्रैचीसिंह मेरा श्रद्धा कपूर के साथ बनाओ ना :'(,@scratchysingh please make mine with shraddha kapoor,@स्क्रैचीसिंह Mera Shraddha Kapoor ke saath banao na :'(
main sweet hu yaar bahot isiliye.,मैं स्वीट हू यार बहोत इसीलिए।,"i am very sweet, that's why.",That's why I'm so sweet.
@205HiDeeps arey Ashuuu sir ki khaas ' Twamily ' ki member kyu ni baat krungi yar ! Kamaal krte ho ap b,@२०५हिदीप्स अरे अशू सिर की खास ' त्वमिल्य ' की मेंबर क्यू नी बात करूंगी यार ! कमाल करते हो एपी बी,"@205HiDeeps oh shishu sir's special 'twamily' member, why will I not talk! you too do amazing",@205हिदीप्स Arre Ashu sir ki khaas'Tvamilya'ki member kyun ni baat karungi yaar! Kamaal karte ho APB
"hamare zamaane main bas question different hota tha -  "" sachin kitne pe hai ?  ""  :-/ kya din the woh .  . sighhh !  !  ! ","हमारे ज़माने मैं बस क्वेस्चन डिफरेंट होता था -  "" सचिन कितने पे है ?  ""  :-/ क्या दिन थे वोह .  . सिघ्ह !  !  !","during our generation , only the question was different- "" how much is sachin on?"". those were the days man! sigh!","In our times, I used to just ask different questions - ""Sachin kahin pe hai?"": - / What days were they.. Sigh!!!"
"sare desh ke gaddar ek desh bhakt ko jukane mai lage hai ,  but jitega vo ho jisne janta ka dil jeeta hai ,  vo hai only namo ,  khujliwal ek desh drohi hai .  vo ek only gaddar haim","सारे देश के गद्दार एक देश भक्त को जुकने मई लगे है ,  बट जीतेगा वो हो जिसने जनता का दिल जीता है ,  वो है ओनली नमो ,  खुजलीवाल एक देश द्रोही है .  वो एक ओनली गद्दार हैम","all the traitors of the country are trying to belittle a patrio but only he will win who has won the hearts of people,he is only narendra modi,kejriwal is a traitir. he is only traitor.","Saare desh ke gaddar ek deshbhakt ko jukne mein lage hai, bat jittega ho jisne se janta hai, woh hi naamo, khujliwal ek desh drohi hai. Woh ek only gaddar hai."
@StarSportsIndia #matchpoint best opener Ajinkiya Rahane consistent effective trustworthy classy !!,@स्टारस्पोर्टसिंडिया #मैचपॉइंट बेस्ट ओपनर अजिंकीय रहने कंसिस्टेंट इफेक्टिव ट्रस्टवर्थी क्लासी !!,@StarSportsIndia #matchpoint best opener Ajinkiya Rahane consistent effective trustworthy classy !!,@स्टारस्पोर्टसिंडिया #मैचपॉइंट Best Opener Ajinkya Rahane Consistent Effective Trustworthy Classy!!
abp ka bachha hogya kya :,एबीपी का बछा होग्या क्या :,abp has a kid.,Will ABP be spared:
"RT @vijai63 : When @ArvindKejriwal is brand ambassador of Airtel , luxury Seiko Watches , Max Healthcare , Jabong . @TajinderBagga https://t.co/","आरटी @विजय६३ : व्हेन @अरविंदकेजरीवाल इस ब्रांड एम्बासाडोर ओएफ एयरटेल , लक्जरी सेइको वॉचेज , मैक्स हेल्थकेयर , जबोंग . @तेजिंदरबग्गा एचटीटीपीएस://टी.सीओ/","retweet @vijai63 : When @ArvindKejriwal is brand ambassador of Airtel , luxury Seiko Watches , Max Healthcare , Jabong . @TajinderBagga https://t.co/","RT @विजय63: When @अरविंदकेजरीवाल This Brand Ambassador OF Airtel, Luxury Seiko Watches, Max Healthcare, Jabong. @तेजिंदरबग्गा HTTPS: / / T.CO /"
@BloodyKamina bas kar Tharak Mehta,@ब्लडीकामिना बस कर थरक मेहता,@BloodyKamina leave now lusty mehta,@ब्लडीकामिना Just do it Tharak Mehta
Loveeee youuuuuu salman bhai.apki shadi ho jaye jaldi.aur bhagwan apko sweet sa baby gift kree.,लवी यूउउउऊ सलमान भाई.आपकी शादी हो जाए जल्दी.और भगवान आपको स्वीट सा बेबी गिफ्ट क्री।,Lovey brother-in-law Salman brother. May you get married soon. And God bless you with a sweet baby gift.,Lovey youuuuuuuuuu Salman भाई.आपकी get married जल्दी.और God bless you with a sweet baby.
"RT @MyLifeRCM : Abhi to trailer release huva hai , asli picture abhi baaki hai :) https://t.co/A0GBD5j907","आरटी @माइलीफर्कम : अभी तो ट्रेलर रिलीज हुवा है , असली पिक्चर अभी बाकी है :) एचटीटीपीएस://टी.सीओ/आ०जीबीडी५ज९०७","Hrit @nyrlaifaehricn:The trailer has been released yet, the original picture is yet to be released Https://tiksio/a0grbd5j907","RT @माइलीफर्कम: The trailer is out now, the actual picture is yet to be seen:) HTTPS: / / TCO / OGBD5J907"
Sbi exited h k pakistan harega ... aree ye koi nai baat h kya ... #IndvsPak,सबी एक्साइटेड ह के पाकिस्तान हरेगा ... अरी ये कोई नई बात ह क्या ... #इंडवस्पैक,all excused that pakistan will be defeated ... is this a new thing ...  #IndvsPak,"Everyone is excited that Pakistan will lose... Arrey, is this something new... #इंडवस्पैक"
"Karpur gauram karunavtaaram Sansar saaram , bhujgendra haaram !! May lord shiva bless u all !! Har har mahadev #MahaShivratri","करपुर गौरम करुणावतारं संसार सारम , भुजगेन्द्र हारम !! मे लॉर्ड शिवा ब्लेस उ अल्ल !! हर हर महादेव #महाशिवरात्रि","pure white like camphor, an incarnation of compassion,the essence of worldly existence, whose garland is the king of serpents, always dwelling inside the lotus of the heart. i bow to shiva and shakti together !! may lord shiva bless u all !! har har mahadev #mahashivratri","Karpur Gauram Karunavataram Samsara Saaram, Bhujagendra Haaram!! May Lord Shiva Bless You!! Har Har Mahadev #महाशिवरात्रि"
@s_manjari semi? Ye kya hota hai?,@एस_मंजरी सेमी? ये क्या होता है?,@s_manjari semi? what is it?,@एस_मंजरी cm? What is this?
Garba maa dhoom machi jaaye re pic.twitter.com/IvmlZSKocx,गरबा मा धूम मची जाए रे पिक.ट्विटर.कॉम/आईवीएमएलएजसीएक्स,we have a very good garba pic.twitter.com/IvmlZSKocx,Garba Ma Dhoom Machi Jaaye Re पिक.ट्विटर.कॉम/आईवीएमएलएजसीएक्स
Rohit Sharma kisi ko run out na karwaye. Bahut bada ehsan hoga.,रोहित शर्मा किसी को रन आउट ना करवाए. बहुत बड़ा एहसान होगा।,"rohit sharma doesn't take a wicket, It'll be a blessing.","Rohit Sharma, don't run anyone out. It will be a big favour."
alag alag powers ke sath different different combinations of 2-3 games .,अलग अलग पावर्स के साथ डिफरेंट डिफरेंट कॉम्बिनेशंस ओएफ २-३ गेम्स ।,"with difeerent set of powers, various combinations of 2-3 games.",Different Combinations OF 2 - 3 games with different powers.
"@someUSER i don't think cny will be hit too hard ,  but it may be utilized if there are any power outages #newhousesm4","@सोम्यूजर आई दोन'टी थिंक सीएनआई विल बे हित टू हार्ड ,  बट इट मे बे यूटिलाइज्ड इफ थेरे अरे अन्य पावर आउटेज #न्यूहाउसेस्म४","@someUSER i don't think cny will be hit too hard ,  but it may be utilized if there are any power outages #newhousesm4","@सोम्यूजर I Don't Think CNI Will Be Interested in Hard, But It May Be Utilized If There Are Other Power Outages #न्यूहाउसेस्म4"
""" Trending India : 03:51 PM IST "" 1 . #IPLAuction 2 . #MustWatchMSG 3 . #WIvIRE 4 . #AwardWinningExcuses 5 . Yograj Singh 6 . Ireland",""" ट्रेंडिंग इंडिया : ०३:५१ पीम ईस्ट "" १ . #इप्लॉक्शन २ . #मस्टवाचम्सग ३ . #वाइवायर ४ . #अवार्डविनिंजेक्सकस ५ . योगराज सिंह ६ . आयरलैंड",""" trending india : 03:51 PM IST "" 1 . #IPLAuction 2 . #MustWatchMSG 3 . #WIvIRE 4 . #AwardWinningExcuses 5 . yograj singh 6 . ireland",Trending India: 03:51 Pim East 1. #इप्लॉक्शन 2. #मस्टवाचम्सग 3. #वाइवायर 4. #अवार्डविनिंजेक्सकस 5. Yograj Singh 6. Ireland
"Ek dooni do, do dooni char
Kar do #LaluMuktBihar
#MDL","एक दूनी दो, दो दूनी चार
कर दो #लालूमुक्तबिहार
#एमडीएल","one double two, two double four do it  #LaluMuktBihar
#MDL","Do one double two, two double four #लालूमुक्तबिहार #एमडीएल"
@someUSER @someUSER @someUSER monday is the tournament .  weight class negros .  #whoboutit,@सोम्यूजर @सोम्यूजर @सोम्यूजर मंडे इस थे टूर्नामेंट .  वेट क्लास नेग्रोस .  #व्हॉबआउटिट,@someUSER monday is the tournament .  weight class negros. #whoboutit,@सोम्यूजर @सोम्यूजर @सोम्यूजर This was the tournament on Monday. #व्हॉबआउटिट
Raat mein logon ko tumhare sirf daant hi dikhte honge waise.https://twitter.com/ashutosh83B/status/148817896771039232 …,रात में लोगों को तुम्हारे सिर्फ दांत ही दिखते होंगे वैसे.एचटीटीपीएस://ट्विटर.कॉम/आशुतोष८३बी/स्टेटस/१४८८१७८९६७७१०३९२३२ …,people could only see your teeth in night .https://twitter.com/ashutosh83B/status/148817896771039232 …,"At night, people will only see your teeth वैसे.एचटीटीपीएस: / / Twitter.com / Ashutosh83B / Status / 148817896771039232..."
sahi kahan hai Sir. :-) Iss baat ko yaad rakhenge.,सही कहन है सिर. :-) आईएस बात को याद रखेंगे।,well said sir..we'll remember this thing..,Correct sir.: -) IS will remember that.
@PoojaMissra Swachhe din !!,@पूजामिस्र स्वच्छे दिन !!,@Poojamissra clean days !!,@पूजामिस्र Good day!!
Abhishek - Poore stage Pe Ek hi Legend Rah sakta hain ... Aur Iss stage ka Legend Me hoon .. #IndvsPak https://t.co/Sk06OQhCRS,अभिषेक - पूरे स्टेज पे एक ही लीजेंड रह सकता हैं ... और आईएस स्टेज का लीजेंड मे हूँ .. #इंडवस्पैक एचटीटीपीएस://टी.सीओ/एसके०६ओक्यूएचसीआरएस,Abhishek - There can only be one legend on whole stage and I am the legend of this stage. #IndvsPak https://t.co/Sk06OQhCRS,Abhishek - There can be only one legend on the entire stage... and I am the legend of the IS stage.. #इंडवस्पैक HTTPS: / / TCO / SK06OQHCRS
luncher paaji ko koi fark hi nhi pada .,लंचर पाजी को कोई फर्क ही नही पड़ा ।,Luncher Paaji did not mind.,The lancher paji didn't mind.
"The line ""Mera desh badal raha hai"" for ads must have been suggested by NaMo only. 2 saal me ek wo hi hain jinka desh badalta raha hai.","थे लाइन ""मेरा देश बदल रहा है"" फोर एडीएस मस्त हेव बीन सजेस्टेड बी नमो ओनली. २ साल मे एक वो ही हैं जिनका देश बदलता रहा है।","The line ""Mera desh badal raha hai"" for ads must have been suggested by NaMo only. in 2 year their country has changed ","The line was ""My country is changing"" Four ADs Must Have Been Suggested by NaMo Only. In 2 years, one is the one whose country has been changing."
Khud ki socho ki agar #dhoni ki film na hoti to #sushant jahan hota 0 jyada itra mat raabta jaise flop film ke disastrous actor @itsSSR,खुद की सोचो की अगर #धोनी की फिल्म ना होती तो #सुशांत जहां होता ० ज्यादा इत्र मत राबता जैसे फ्लॉप फिल्म के डाइसेस्ट्रस एक्टर @आईटीएसएसआर,"think for yourself that if #dhoni film was not there, #sushant would have been a zero. don't show off, you a disatrous hero of a movie like raabta @itsSSR",Think of yourself if there was no film of #धोनी where #सुशांत would have been 0 more than Ittar mat raabta like the dicest actors of a flop film @आईटीएसएसआर.
@iamGunjanGrunge 10 rs kam hai zeb me abhi check kiya @dna,@इयामगुंजांगरुंगे १० आरएस काम है जेब मे अभी चेक किया @दाना,"@iamGunjanGrunge i just checked right now, i am short of  10 rs @dna",@इयामगुंजांगरुंगे 10 RS work in pocket just checked @दाना
"*during dinner*
Her :- ""Aaj sabzi ka taste thoda ajeeb hai na? Pata nahin kyun .... "" 
Him :- ""OMG! Gadkari! Mat khao use ....""","*ड्यूरिंग डिनर*
हेर :- ""आज सब्जी का तस्ते थोड़ा अजीब है ना? पता नहीं क्यून .... "" 
हिम :- ""ओएमजी! गडकरी! मत खाओ उसे ....""","*during dinner*
Her :- ""today curry taste is somewhat differrent? don't know why.... "" 
Him :- ""OMG! Gadkari! don't eat this ....""","* Durring Dinner * Her: - ""Aaj sabzi ka taste is a bit strange na? Don't know why...."" Him: - ""OMG! Gadkari! Don't eat that...."""
who's going to pumpkins and pancakes at @someUSER october 28 ?  #halloween,व्हो'एस गोइंग तो पंपकिंस एंड पेनकेक्स एट @सोम्यूजर ऑक्टोबर २८ ?  #हैलोवीन,Who is going to pumpkins and pancakes at @someUSER on october 28? #halloween,Who's Going to Pumpkins and Pancakes at @सोम्यूजर October 28? #हैलोवीन
RT @BeingSalmanKhan : RAEESSSSSSS ah raha hai . Filhaal teaser dekho aur enjoy karo behaad,आरटी @बेइंगसलमानखान : रईस्सस्स अह रहा है . फिलहाल टीजर देखो और एन्जॉय करो बेहाद,RT @BeingSalmanKhan : RAEESSSSSSS is coming . for now just watch and enjoy the teaser,RT @बेइंगसलमानखान: The rich are here. Watch the teaser now and enjoy.
@the_jok_er abhi dekhi price,@थे_जोक_ईआर अभी देखी प्राइस,@the_jok_er Just saw the price.,@थे_जोक_ईआर Price just seen
"Shobha De, Jaane De, Marne De.","शोभा दे, जाने दे, मारने दे।","Shobha De, let it go, let it die.","Groom, let go, kill."
"Saawan mein lag gayi aage, dil mera... Whaaat?","सावन में लग गयी आगे, दिल मेरा... व्हाट?",what do you mean by a fire got ignited in monsoon?,"Saawan mein lag gayi aage, dil mera... what?"
aaj to jitna hai .,आज तो जितना है ।,we have to win today.,As much as it is today.
@Champ_Nikk Tera dukh sirf Sunny Leone samaj sakti hai ,@चैंप_निक्क तेरा दुख सिर्फ सनी लियोन समाज सकती है,),Only Sunny Leone society can grieve for you.
b button ke saath start  .  . ba hahahaha .  .  . mind boggling gag .  respect garbage bin .,बी बटन के साथ स्टार्ट  .  . बा हहहहा .  .  . माइंड बॉगलिंग गैग .  रिस्पेक्ट गारबेज बिन ।,"b starting from button. haha, mind blowing gag. respect garbage bin.",Start with the B button... bahahahaha... mind boggling gag... respect garbage bin.
"am "" pahle #TripleTalaq gaya .. Aur ab #RightToPrivacy bhi aa gaya .. ab to double Party banti hai aapki taraf se 0","एएम "" पहले #ट्रिपलतलक गया .. और अब #राइटोप्राइवेसी भी आ गया .. अब तो डबल पार्टी बांटी है आपकी तरफ से ०","am "" first #TripleTalaq was gone .. and now #RightToPrivacy has also come .. now it is a double party from your side.","AM ""First went #ट्रिपलतलक.. and now #राइटोप्राइवेसी has also come.. now double party split from your side 0"
"@Insane_chorri Kohinoor hamara tha, kohinoor hamara hai, kohinoor hamara rahega. #BYE","@इंसाने_चोरी कोहिनूर हमारा था, कोहिनूर हमारा है, कोहिनूर हमारा रहेगा. #बाई","@Insane_chorri Kohinoor was ours, kohinoor is ours, kohinoor will be ours. #BYE","The Koh-i-Noor was ours, the Koh-i-Noor is ours, the Koh-i-Noor will remain ours. #बाई"
sbse gnda kaam .  .  . staff room k gate p khde hote hi sb teachers ki nazar idhar .  .  . abey kisse puchu may i come in !  !  !  :p,एसबीएसई गंदा काम .  .  . स्टाफ रूम के गेट प खड़े होते ही एसबी टीचर्स की नज़र इधर .  .  . अबे किसे पूछू मे आई कोम इन !  !  !  :प,"the most repulsive work- standing at the door of the staff room, being watched by all the teachers and thinking that whom to ask permission to enter.","SBSE dirty work... As soon as I stood at the staff room gate, the SB teachers looked here... now ask me who I came in!!!: P"
"Number #03 @the_goofy_bug 
 Iske videos dekh kar isse pyar hojana hai, by God.
 #WomenToFollow","नंबर #०३ @थे_गूफी_बग 
 इसके वीडियोस देख कर इस्से प्यार होजाना है, बी गोद.
 #वुमेंटोफॉलो","number #03 @the_goofy_bug 
 i swear by God that you'll fall in love with her after seeing her videos.
 #WomenToFollow","The number #03 @थे_गूफी_बग is to be loved by watching its videos, be adopted. #वुमेंटोफॉलो"
@MeetUunngLee @sureshpprabhu ye kya tel-chawal mangaya tha?,@मीटूँगली @सुरेशप्रभु ये क्या टेल-चावल मंगाया था?,@MeetUunngLee @sureshpprabhu did you order oil and rice?,@मीटूँगली @सुरेशप्रभु Did he order tail-rice?
beta tum rhne do .... tumse naa ho payega,बेटा तुम रहने दो .... तुमसे ना हो पाएगा,son leave it .... you won't be able to do this,"Son, you stay... you won't be able to."
"people should stay after school tomorrow to help the nhs .  .  we will be watching  "" the woman in black "" ","पियोपल शोल्ड स्टे आफ्टर स्कूल टॉमोरो तो हेल्प थे एनएचएस .  .  वे विल बे वाचिंग  "" थे वुमन इन ब्लैक """,people should stay after school tomorrow to help the nhs. we will be watching the woman in black ,"People Should Stay After School Tomorrow So Help The NHS... They Will Be Watching ""The Women in Black"""
"Chandigarh vich maare gedi yaar tera ,Jivve india de vich ghumda Obama.","चंडीगढ़ विच मारे गेड़ी यार तेरा ,जिव्वे इंडिया दे विच घुमड़ा ओबामा।",i drive my car around chandigarh just like obama roams around in india.,"Chandigarh vich mare gedi yaar tera, jive India de vich ghoomda Obama."
@rahulroushan @c_aashish @Bodhisatvaa pehle aap local problems dur kare wahan ki (Manjhi Nitish) fir foreign investment ayega.,@राहुलरौशन @सी_आशीष @बोधिसत्व पहले आप लोकल प्रॉब्लम्स दूर करे वाहन की (मांझी नीतीश) फिर फोरेन इन्वेस्टमेंट आएगा।,@rahulroushan @c_aashish @Bodhisatvaa first you solve local problems of that place (ferryman nitish) then foreign investment will come,@राहुलरौशन @सी_आशीष @बोधिसत्व First you solve the local problems of the vehicle (Manjhi Nitish) then foreign investment will come.
@abhi_bol bhai porn kam dekha kar,@अभी_बोल भाई पोर्न काम देखा कर,"@abhi_bol brother, please watch less porn",@अभी_बोल brother porn work watch
yaar tum aise kyu karte ho mere saath hamesha?,यार तुम एआईएसई क्यू करते हो मेरे साथ हमेशा?,why do you do this to me always?,"Dude, why do you do AISE with me all the time?"
bachpan me inn advertisement ne bahut confuse kiya hai .  :@,बचपन मे इन एडवर्टाइजमेंट ने बहुत कन्फ्यूज किया है .  :@,this advertisements confused me a lot in my childhood ,"As a child, these advertisements confused me a lot.: @"
bas kabhi ghamand nahi kiya.,बस कभी घमंड नही किया।,i did not ever show cased my ego.,Just never did it.
@kavitabika tum to baat hi mat karo.. Australia gayee aur kuch layee bhi nahi mere liye @byomkesbakshi,@कविताबिका तुम तो बात ही मत करो.. ऑस्ट्रेलिया गयी और कुच लाई भी नही मेरे लिए @ब्योमकेसबक्षी,@kavitabika don't you even talk. you went to australia and did not bring anything for me @byomkesbakshi,@कविताबिका You don't even talk.. went to Australia and didn't even bring a mug for me @ब्योमकेसबक्षी
mere papa used to do dat .  .  . luv uh papa .  .  .  .,मेरे पापा यूज्ड तो दो दत .  .  . लुव उह पापा .  .  .  ।,mere papa used to do dat .  .  . love you papa .  .  .  .,Mere papa used toh do dat... luv uh papa...
"@someUSER oh yes ,  never a dull moment !  !  looking forward to just rafa &amp; bronte tomorrow !  nice to be busy though !  hope boys ok ! ","@सोम्यूजर ओह येस ,  नेवर आ डल मोमेंट !  !  लुकिंग फॉरवर्ड तो जस्ट रफा &एएमपी; ब्रोंटे टॉमोरो !  नाइस तो बे बसी थाउघ !  होप बॉयज ओक !","@someUSER oh yes ,  never a dull moment !  !  looking forward to just rafa and bronte tomorrow !  nice to be busy though !  hope boys ok ! ","@सोम्यूजर Oh yeah, never a dull moment!! Looking forward to just Rafa & amp; Bronte Tomorrow! Nice to be there! Hope boys ok!"
It's like Dilli walon kya ukhad loge mera. paise to tumhe dene hi padenge.https://twitter.com/CNNnews18/status/849160201068584960 …,इट'एस लाइक दिल्ली वालों क्या उखड़ लोगे मेरा. पैसे तो तुम्हे देने ही पड़ेंगे.एचटीटीपीएस://ट्विटर.कॉम/सीएनएनयूज१८/स्टेटस/८४९१६०२०१०६८५८४९६० …,"IT'S LITERATURE, what will those of Delhi do to uproot me. You will have to pay the money. Http://twitter.com/conv18",It's like Dilli walon kya ukhad loge mera. Paisa toh tumhe din hai पड़ेंगे.एचटीटीपीएस: / / Twitter.com / CNNNews18 / Status / 849160201068584960...
flush kaR raha hu @ashutosh83B,फ्लश कर रहा हू @आशुतोष८३बी,flush kaR ra hu hu @ ashutosh83B,Flushing @आशुतोष83बी
"""lavaange poora Kashmir lavaange, Pakistan ka Kashmir...LAVAANGE"" 
- English speaking Bilawal Bhuttohttps://twitter.com/realDonaldTrump/status/746272130992644096 …","""लवांगे पूरा कश्मीर लवांगे, पाकिस्तान का कश्मीर...लवांगे"" 
- इंग्लिश स्पीकिंग बिलावल भुट्टोहट्टप्स://ट्विटर.कॉम/रियल्डोनाल्डट्रंप/स्टेटस/७४६२७२१३०९९२६४४०९६ …","""will bring whole kashmir, pakistan's kashmir .. will bring"" 
- english speaking bilawal bhuttohttps://twitter.com/realDonaldTrump/status/746272130992644096 …","""Lawange Poora Kashmir Lawange, Pakistan ka Kashmir... Lawange"" - English Speaking Bilawal Bhutto: / / Twitter.com / RealDonaldTrump / Status / 746272130992644096..."
@gurmeetramrahim #MSGHumanityCamps Dhan Dhan Satguru Tera Hi Aasra Papa G,@गुरमीत्रमरहिम #मैसघुमैनिटीकैम्प्स धन धन सतगुरु तेरा ही आसरा पापा जी,@GurmeterMarahim #Masghoomanitikampas dhan dhan satguru tera hi aasra papai,@गुरमीत्रमरहिम #मैसघुमैनिटीकैम्प्स Dhan Dhan Satguru Tera Hi Aasara Papa Ji
@Challa_SRKian ?ø?????ø???? accha hai ... school mat bhejna unkoONE MONTH FOR FAN,@चल्ला_सर्कियन ?ø?????ø???? अच्छ है ... स्कूल मत भेजना उनकूने मोंठ फोर फैन,@Challa_SRKian this is good ... do not send them to school one month for fan,@चल्ला_सर्कियन???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
RT @KyaUkhaadLega : When a non-marathi girl tried to kiss Raj Thackeray https://t.co/QVkkO3DROl,आरटी @क्यौखादलेगा : व्हेन आ नॉन-मराठी गर्ल ट्राइड तो किस राज ठाकरे एचटीटीपीएस://टी.सीओ/क्यूवीकेको३ड्रोल,RT @KyaUkhaadLega : When a non-marathi girl tried to kiss Raj Thackeray https://t.co/QVkkO3DROl,RT @क्यौखादलेगा: When a Non-Marathi Girl Tried to Kiss Raj Thackeray HTTPS: / / t.co / qvkk3drol
"Mulayam: ""Har party main sirf ek Gunda reh sakta hai. Aur is party ka Gunda main hun"" 

All SP members:""Fir hamara kya hoga netaji?""","मुलायम: ""हर पार्टी मैं सिर्फ एक गुंडा रेह सकता है. और इस पार्टी का गुंडा मैं हुन"" 

अल्ल एसपी मेंबर्स:""फिर हमारा क्या होगा नेताजी?""","Mulayam: ""there can be only one gangster in each party and i am the gangster of this party"" 

All SP members:""then what will happen to us?""","Mulayam: ""Every party I can be just a goonda. And the goonda of this party is not me."" SP members: ""Then what will happen to us Netaji?"""
Goli maarni hai toh mujhay maaro  ~ Nirupa Roy. Circa 1970s.,गोली मारनी है तोह मुझे मारो  ~ निरूपा रॉय. सिरका १९७०एस।,If you want to shoot then shoot me ~ Nirupa Roy. Circa 1970s.,"Shoot me, kill me ~ Nirupa Roy. Circa 1970s."
RT @suryatej_borra : @NavbharatTimes @dna @ndtv The press release from @ArtofLivingABC about @SriSri quote . @DeccanChronicle apologies ? http,आरटी @सूर्यतेज_बोरा : @नवभारतटाइम्स @दाना @एनडीटीवी थे प्रेस रिलीज फ्रॉम @आर्टोफ्लिविंगाबीसी अबाउट @श्रीश्री कोटे . @डेकांक्रोनिकल अपोलॉजीज ? एचटीटीपी,RT @suryatej_borra : @NavbharatTimes @dna @ndtv The press release from @ArtofLivingABC about @SriSri quote . @DeccanChronicle apologies ? http,RT @सूर्यतेज_बोरा: @नवभारतटाइम्स @दाना @एनडीटीवी were press releases from @आर्टोफ्लिविंगाबीसी about @श्रीश्री quote. @डेकांक्रोनिकल Apologies? HTTP
@twinitisha arre kya hua?,@ट्विनिटिशा अर्रे क्या हुआ?,What happened? @twinitisha,@ट्विनिटिशा Array What happened?
iam not sure if #reggie realizes this but statistically gary carter is the 4th greatest catcher in the 100+ years of baseball #8 #kid #lgm,आईएएम नोट सुरे इफ #रेगी रियलाइज थिस बट स्टैटिस्टिकल गैरी कार्टर इस थे ४थ ग्रेटेस्ट कैचर इन थे १००+ यर्स ओएफ बेसबॉल #८ #किड #एलजीएम,i am not sure if #reggie realizes this but statistically gary carter is the 4th greatest catcher in the 100+ years of baseball #8 #kid #lgm,IAM Note Sure If #रेगी Realize This But Statistically Gary Carter Was the 4th Greatest Catcher in 100 + Years of Baseball #8 #किड #एलजीएम
"Nahi chahiye gundo ki hahakaar

 #BadliyeSarkarBadliyeBihar","नही चाहिए गुंडो की हाहकार

 #बदलियेसरकारबदलियेबिहार","We don't want outcry of gangsters.

 #BadliyeSarkarBadliyeBihar",Don't need the goon's scream #बदलियेसरकारबदलियेबिहार
@Insane_chorri pagal ho gaya hai,@इंसाने_चोरी पागल हो गया है,@Insane_chorri gone mad?,@इंसाने_चोरी has gone crazy
"perfect example bhai , don't know how but at these moments natural acting comes out , and important is that har baar naye bahane dimag me hote the . . . . . ! ! :p","परफेक्ट एक्जाम्पल भाई , दोन'टी नोव होव बट एट ठेसे मोमेंट्स नेचुरल एक्टिंग कम्स आउट , एंड इम्पोर्टेंट इस थाट हर बार नये बहने दिमाग मे होते थे . . . . . ! ! :प","perfect example brother , i don't know how but at these moments natural acting comes out , and important is that every time new excuses were in the mind...! ","Perfect Example Bhai, Don't Know How But That Moment Natural Acting Comes Out, And Important This Thaat Was In New Sister's Mind Every Time.....!!: P"
"Bhai @manutd kisi ko khareed lo yaar, ye best striker hai from india.pic.twitter.com/pOVFodcXoy","भाई @मनुत्द किसी को खरीद लो यार, ये बेस्ट स्ट्राइकर है फ्रॉम इंडिया.पिक.ट्विटर.कॉम/पोवफोडक्सॉय","Brother @manutd buy someone dude, this is the best striker from India. pic.twitter.com/pOVFodcXoy","Bro @मनुत्द Buy someone, man, this is the best striker from इंडिया.पिक.ट्विटर.कॉम/पोवफोडक्सॉय"
@BloodyKamina Oo Tharak Pradesh ke rehne wale.. Soo jaa,@ब्लडीकामिना ओओ थरक प्रदेश के रहने वाले.. सू जा,"@BloodyKamina oo.. the inhabitant of lust land, go to sleep",@ब्लडीकामिना Oo is a resident of Tharak Pradesh.. Soo Ja
aaj ke jamane me tv antena wala .  .  .  hhahaha .,आज के जमाने मे टीवी एंटीना वाला .  .  .  हहहहा ।,antena based tv in today's world,"In today's time, the one with the TV antenna... hahaha."
"Badh raha apraadh ban rahe hathyaar

 #BadliyeSarkarBadliyeBihar","बढ़ रहा अपराध बन रहे हत्यार

 #बदलियेसरकारबदलियेबिहार","crime is increasing and weapons are being made.

#BadliyeSarkarBadliyeBihar",Crime on the rise as killers #बदलियेसरकारबदलियेबिहार
"supw--socially useful productive work ,  jyadatar bachche hut hi bnate the .  .  .  . ","सुपवा--सोशली यूजफुल प्रोडक्टिव वर्क ,  ज्यादातर बच्चे हट ही बनाते थे .  .  .  ।","supw--socially useful productive work ,  most of the kids used to make huts ","Supava - Socially Useful Productive Work, mostly children used to make hut..."
@Atheist_Krishna abe tu to sahi laga hashtag,@एथीस्ट_कृष्ण अबे टू तो सही लगा हैशटैग,"man, you've coined the perfect hashtag!",@एथीस्ट_कृष्ण Ab to toh sahi lagta hash tag
Bhai @Alllahdin tu @SrBachchan se lamba hai!,भाई @अल्लाहदीन टू @सरबच्चन से लंबा है!,Brother @Alladin you are taller than @SrBachchan,Brother is longer than @अल्लाहदीन to @सरबच्चन!
Hamara faisla hai ise Kala Pani ki saza di jaayehttps://twitter.com/ndtvindia/status/674091304901480448 …,हमारा फैसला है इसे काला पानी की सजा दी जाएहटीटीपीएस://ट्विटर.कॉम/एनडीटीविंडिया/स्टेटस/६७४०९१३०४९०१४८०४४८ …,This is my decision that he should be send to kala pani for punishment https://twitter.com/ndtvindia/status/674091304901480448 …,We have decided to punish it with black waterTPS: / / Twitter.com / NDTVIndia / Status / 674091304901480448...
